0.05,0.048078141292848375,73.99686059881226
0.05,0.048078141292848375,73.99686059881228
0.1,0.09614381053663429,73.5348710612236
0.1,0.09614381053663418,73.5348710612213
0.15000000000000002,0.1441970588965016,72.97796374943519
0.15000000000000002,0.14419705889650156,72.97796374943485
0.2,0.1922396112628645,72.31539320056847
0.2,0.19223961126286448,72.31539320056818
0.25,0.2402735009369673,71.53665466151907
0.25,0.2402735009369672,71.53665466151831
0.3,0.28830001516353654,70.63130869620868
0.3,0.2883000151635366,70.63130869620888
0.35000000000000003,0.33631882467541135,69.58873937449565
0.4,0.3843271818921478,68.39782635022198
0.4,0.384327181892148,68.39782635022259
0.45,0.4323190699104195,67.0465024371868
0.45,0.43231906991041974,67.04650243718774
0.5,0.4802841612342782,65.52115355027087
0.55,0.5282063886085305,63.80579341185498
0.55,0.5282063886085304,63.80579341185446
0.6000000000000001,0.5760618140883531,61.88090433235099
0.6000000000000001,0.5760618140883534,61.88090433235184
0.6500000000000001,0.6238152500328895,59.721764791643494
0.7000000000000001,0.6714146094045481,57.29596032644232
0.7000000000000001,0.6714146094045479,57.29596032644186
0.7500000000000001,0.7187809376311004,54.55955156268733
0.8,0.7657897250703781,51.45097597987193
0.8,0.7657897250703768,51.45097597986991
0.8500000000000001,0.8122332749740028,47.88111013701859
0.8500000000000001,0.812233274973995,47.881110137008406
0.9000000000000001,0.857738309540298,43.71732457203267
0.9500000000000001,0.9015690112061095,38.76252710947795
0.9500000000000001,0.9015690112061087,38.76252710947723
1.,0.9421366783830798,32.7651400277998
1.05,0.9761056423084695,25.707929910162754
1.05,0.9761056423084619,25.707929910159937
1.1,0.9997053255712266,18.79603436263169
1.1,0.9997053255712148,18.796034362629335
1.1500000000000001,1.0151194216256072,13.770176674121986
1.2000000000000002,1.0275813362657746,10.581307245283444
1.2500000000000002,1.0409354978787189,8.570390690485882
1.3,1.0609379181600727,7.388518200243531
1.35,1.0906875644052596,6.7518801595742355
1.4000000000000001,1.1272735657824402,6.383318745179104
1.4500000000000002,1.1678755338041953,6.141643015055629
1.5000000000000002,1.2110244852358847,5.967470177767152
1.55,1.2559628656474893,5.833640637671889
1.6,1.3022618303549311,5.7261671267899095
1.6500000000000001,1.3496537581744235,5.637092710444721
1.7000000000000002,1.3979567330487026,5.561524584590504
1.7500000000000002,1.4470378922660916,5.4962648785031964
1.8,1.496794336028737,5.439119359802691
1.85,1.5471425699788952,5.388521760566739
1.9000000000000001,1.598012370305591,5.343316908227207
1.9500000000000002,1.6493430688514146,5.3026290993347
2.,1.701081222652922,5.26577878066907
2.05,1.7531791043357683,5.23222789236415
2.1,1.805593693128981,5.201542897341868
2.15,1.858285977900045,5.173369099876147
2.1999999999999997,1.9112204578744945,5.147412385181907
2.25,1.9643647701499087,5.1234259647954605
2.3,2.0176893993334586,5.1012005764174235
2.35,2.0711674408685363,5.080557116500341
2.4,2.12477439987833,5.061341017479626
2.45,2.178488013938771,5.043417896872522
2.5,2.232288092457546,5.026670147518716
2.55,2.286156368106601,5.010994233809831
2.6,2.340076357549756,4.9962985242191005
2.65,2.394033229855999,4.98250153601493
2.7,2.4480136817092326,4.969530500239046
2.75,2.5020058189609213,4.9573201780885965
2.8,2.55599904432016,4.945811876559679
2.85,2.609983951101872,4.9349526234712515
2.9,2.6639522230032333,4.924694471078347
2.95,2.7178965398810018,4.914993904286191
3.,2.7718104894790025,4.905811334618202
3.05,2.8256884850188917,4.897110665008671
3.1,2.879525688527258,4.8888589135016005
3.15,2.9333179397335436,4.881025886269703
3.2,2.987061690339207,4.873583892187
3.25,3.040753943430553,4.866507492619424
3.3,3.094392197786379,4.859773281230897
3.35,3.147974396816624,4.853359689503475
3.4,3.2014988818594845,4.847246814396551
3.45,3.2549643495608334,4.841416265152913
3.5,3.3083698130607564,4.8358510267356385
3.55,3.3617145667166985,4.830535337767718
3.6,3.4149981541002883,4.825454581165819
3.65,3.4682203390148003,4.820595185923742
3.7,3.5213810792916638,4.815944538719619
3.75,3.5744805031371234,4.8114909042064165
3.8,3.6275188878133826,4.807223352996998
3.85,3.680496640452237,4.803131696486979
3.9,3.73341428081285,4.7992064277679525
3.95,3.7862724258087934,4.795438667978053
4.,3.8390717756425525,4.791820117517082
4.05,3.8918131013983372,4.788343011622465
4.1,3.9444972339559867,4.785000079861015
4.15,3.9971250541002634,4.781784509146085
4.2,4.049697483710327,4.778689909929058
4.25,4.102215477924364,4.775710285257818
4.3,4.154680018183537,4.772840002426989
4.35,4.207092106068104,4.770073766973753
4.4,4.259452757846491,4.767406598801219
4.45,4.311762999665406,4.764833810231015
4.5,4.364023863315918,4.762350985811194
4.55,4.416236382516492,4.759953963721238
4.6,4.468401589659576,4.757638818629531
4.65,4.520520512973662,4.755401845879162
4.7,4.572594174057174,4.753239546883686
4.75,4.624623585744969,4.751148615628531
4.8,4.676609750272104,4.749125926187694
4.8500000000000005,4.7285536577028235,4.747168521164089
4.9,4.780456284596165,4.745273600980616
4.95,4.832318592882374,4.743438513953523
5.,4.884141528926665,4.741660747075889
5.05,4.935926022759705,4.7399379174644265
5.1000000000000005,4.987672987455852,4.738267764408316
5.15,5.039383318642321,4.736648141974665
5.2,5.091057894124219,4.735077012128377
5.25,5.142697573611823,4.733552438325657
5.3,5.194303198537895,4.732072579542362
5.3500000000000005,5.245875591954146,4.730635684704739
5.4,5.297415558497173,4.729240087496061
5.45,5.34892388441501,4.727884201505806
5.5,5.400401337646442,4.726566515694806
5.55,5.451848667946323,4.7252855901626
5.6000000000000005,5.503266607050295,4.724040052179416
