lineage_name,whole,ensemble_long,ensemble,space,epsilon_small,epsilon_large,dcyl,dmon_large,nmon_large,mmon_large,nmon_small,dcrowd,ncrowd,lcyl,dt,bdump,adump,ensemble_id,dmon_small,mmon_small,eps_others,mcrowd,dwall,phi_m_bulk,rho_m_bulk,phi_c_bulk,rho_c_bulk,n_frames,asphericityMon-mean,asphericityMon-var,asphericityMon-sem,fsdMon-mean,fsdMon-var,fsdMon-sem,gyrMon-mean,gyrMon-var,gyrMon-sem,shapeMon-mean,shapeMon-var,shapeMon-sem
epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc12510,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,12510,139.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.15,0.2864788975654116,50001,0.5387222492462281,0.016494397101655803,0.0005743587224314749,38.80654098950339,32.12263541265695,0.02534665082911624,11.887242290132662,2.6210915616349846,0.007240292206306296,0.7941787591116292,0.0784402712826833,0.0012525196308456272
epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc12510,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,12510,139.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.15,0.2864788975654116,50001,0.5248065405130856,0.01946017076304838,0.0006238616956192836,38.386826668144984,34.78059822808239,0.02637445666855808,11.737691032563909,2.8084768917709533,0.007494633936051784,0.7667336133376532,0.08719915949007782,0.0013205995569443285
epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc12510,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,12510,139.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.15,0.2864788975654116,50001,0.5334624116592576,0.016037149620139454,0.0005663417628983307,38.66538094733253,31.20758006508887,0.024983026263881193,11.848324640062188,2.551063824295324,0.007142917925183411,0.7814465778391785,0.076533518126968,0.0012372026360056626
epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc12510,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,12510,139.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.15,0.2864788975654116,50001,0.4841771897337206,0.019648477155360784,0.0006268728284965107,36.67679341649373,32.69982993544414,0.02557335720449865,11.232626225491867,2.545952960339305,0.007135759189237407,0.6795752176285913,0.08301459054526057,0.0012885231122898848
epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc12510,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,12510,139.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.15,0.2864788975654116,50001,0.5095529095666326,0.018961116379196608,0.0006158103016221246,37.67824418116435,34.06443081688565,0.026101506016659518,11.544619731062252,2.6993713952206604,0.007347613755799444,0.7323428682127927,0.08493276026408764,0.0013033246737792362
epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc12510lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc12510,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,12510,139.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.15,0.2864788975654116,50001,0.5209165049667438,0.018030290547550384,0.0006005046302494325,38.128113611128654,33.245645545927204,0.025785905276304418,11.70223128482637,2.6632450769650213,0.0072982807248899665,0.7566089388185293,0.08329931409239032,0.0012907309099296437
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,1,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.49358935422902944,0.019674711722820606,0.00062729118793142,36.47098378566181,31.461486709789554,0.025084452040971334,11.23303531828367,2.484933908727207,0.00704972894333847,0.6981525314043203,0.08600040673767773,0.0013114908062024507
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,2,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.5015459497987322,0.018269742309520314,0.0006044789873853402,36.938515330149635,30.509684911906035,0.024702099065426013,11.335131249198563,2.4926870462416018,0.007060718159283235,0.7133009935710668,0.08166944521115224,0.0012780410416817782
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.476519876320737,0.02006379680246696,0.0006334634449195464,35.987784725468515,32.64709556690881,0.025552728060584378,11.062082759457237,2.443214363324838,0.00699029951193057,0.6626115030355002,0.08449403539486788,0.0012999541176123709
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.4911107912253972,0.01787846382170205,0.0005979709662132779,36.46979158355371,31.14244532122206,0.024956941047020186,11.191472344313237,2.4477730907831448,0.006996817977885583,0.6905258850135646,0.0802504980341083,0.001266889877093572
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.4986301765508711,0.017675428856460534,0.0005945658728258886,36.66956412588362,29.10765769466146,0.024127850171393832,11.302133593305355,2.325583294030073,0.006819946178717356,0.7068142755631718,0.0781312032164015,0.0012500496247461659
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.5065589618382496,0.019168447132509127,0.0006191679438166858,37.14681285933607,32.91156136899278,0.025656017371756195,11.407067451462936,2.6210805902870953,0.007240277053106594,0.7253114193792958,0.08549548359411387,0.0013076351447870607
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.5033568484029494,0.01827118988335441,0.0006045029343742578,36.97807028482386,31.604459796533845,0.025141384129173897,11.358456597294957,2.5184334676236353,0.007097088794179816,0.7177522680018935,0.08194689257447971,0.0012802100809982688
epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al3nl5ml27ns400ac1nc16680lz69.5dt0.005bdump2000adump5000,ns400nl5al3.0D20.0ac1.0nc16680,ns400nl5al3.0D20.0ac1.0,5.0,5.0,20.0,3.0,5,27,400,1.0,16680,139.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0064148681055155,0.0092744966837723,0.1999999999999999,0.3819718634205488,50001,0.5045938670689235,0.02112280103603916,0.0006499661689048002,37.079511892313725,35.9039684970278,0.026797003002958297,11.399169583898704,2.8998989749116655,0.007615640452268826,0.7235078547912877,0.09399100750345683,0.0013710653339900096
