N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens1,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens2,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens3,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens4,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens5,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens6,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens7,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens8,bin_center
1429.147962962963,1431.3094444444446,1426.4346296296299,1427.533148148148,1427.162777777778,1429.483703703704,1429.2075925925926,1428.5435185185188,-295.25
1433.5803703703705,1428.2148148148149,1429.202777777778,1427.4390740740741,1429.433888888889,1429.1925925925927,1429.7400000000002,1431.9755555555557,-294.75
1430.5881481481483,1423.9416666666668,1429.5096296296297,1429.1231481481482,1429.5483333333334,1429.8355555555556,1428.8635185185185,1430.6231481481482,-294.25
1430.4583333333335,1427.593888888889,1431.2603703703705,1429.5275925925928,1428.971851851852,1429.8055555555557,1425.8461111111114,1430.2068518518522,-293.75
1430.472777777778,1430.647962962963,1428.361851851852,1429.0909259259263,1432.298703703704,1429.9966666666667,1430.4024074074075,1430.0883333333334,-293.25
1427.1770370370373,1428.6787037037038,1430.450740740741,1430.3898148148148,1427.7531481481483,1429.1281481481483,1430.5587037037037,1429.9683333333335,-292.75
1427.0061111111113,1429.7644444444447,1431.3687037037039,1431.505740740741,1428.7642592592595,1430.818888888889,1427.528703703704,1426.519074074074,-292.25
1427.7025925925927,1427.6962962962966,1431.0211111111114,1433.3381481481483,1431.4961111111113,1431.1183333333336,1426.9920370370373,1429.7244444444445,-291.75
1428.8450000000003,1426.072037037037,1429.201851851852,1430.2300000000005,1428.8050000000003,1430.9590740740744,1428.448888888889,1429.0514814814817,-291.25
1429.8422222222225,1427.6170370370373,1430.680185185185,1428.103888888889,1429.354074074074,1432.2601851851853,1431.4935185185186,1431.1051851851853,-290.75
1429.5062962962963,1430.7253703703707,1427.5503703703705,1429.6064814814818,1429.8909259259262,1432.2996296296296,1429.8090740740743,1428.7351851851854,-290.25
1429.8440740740743,1431.5544444444447,1431.637592592593,1430.3803703703704,1425.6974074074076,1431.1683333333335,1427.6024074074076,1428.9400000000003,-289.75
1430.5333333333335,1427.8564814814818,1432.4446296296296,1431.9496296296297,1427.8733333333334,1429.9738888888892,1430.6961111111113,1429.041666666667,-289.25
1428.3766666666668,1426.8283333333334,1430.3366666666668,1430.4994444444446,1429.9124074074075,1427.4901851851853,1429.6794444444447,1429.633888888889,-288.75
1431.6724074074075,1429.706111111111,1429.041851851852,1428.7172222222225,1430.8862962962965,1428.3657407407409,1430.347777777778,1430.4470370370373,-288.25
1428.7450000000001,1431.7644444444447,1425.9703703703706,1427.784814814815,1427.3235185185188,1428.4464814814817,1429.3864814814815,1431.4681481481482,-287.75
1429.014814814815,1429.799814814815,1430.047777777778,1428.910925925926,1431.99962962963,1428.7303703703706,1429.8368518518519,1431.1674074074076,-287.25
1428.8257407407407,1430.2122222222224,1430.0701851851852,1429.7335185185188,1428.7675925925928,1428.5116666666668,1432.2068518518522,1430.5961111111114,-286.75
1425.76962962963,1432.5575925925928,1429.5270370370372,1427.1403703703706,1428.371851851852,1431.3431481481484,1429.5085185185187,1430.9620370370374,-286.25
1427.6757407407408,1430.0201851851855,1431.0005555555558,1426.342037037037,1427.6233333333334,1429.091851851852,1427.7129629629633,1430.0272222222225,-285.75
1427.9590740740744,1428.9701851851853,1427.1181481481483,1426.8959259259261,1429.726851851852,1429.1546296296297,1431.1596296296298,1425.768888888889,-285.25
1429.7816666666668,1426.9164814814817,1430.480740740741,1428.9318518518521,1428.710740740741,1428.0237037037039,1429.1816666666668,1428.0644444444447,-284.75
1429.7201851851853,1429.670740740741,1428.8742592592594,1430.216111111111,1427.4568518518522,1428.5535185185188,1428.7381481481484,1430.724814814815,-284.25
1427.6616666666666,1427.1753703703705,1429.0022222222224,1430.9603703703706,1430.0522222222226,1430.104814814815,1429.485925925926,1430.7562962962966,-283.75
1426.637962962963,1429.8905555555557,1429.7211111111112,1428.538703703704,1429.1724074074077,1431.8396296296296,1427.2874074074075,1425.0207407407408,-283.25
1427.3925925925928,1426.9405555555559,1429.9901851851853,1428.1616666666669,1429.2164814814817,1430.6811111111112,1429.2464814814816,1428.9031481481484,-282.75
1428.2975925925928,1426.9885185185185,1431.2592592592596,1430.967037037037,1428.3827777777778,1430.8175925925925,1428.822037037037,1428.3494444444448,-282.25
1431.6270370370373,1429.8229629629632,1429.4453703703705,1429.245925925926,1428.0057407407407,1429.4094444444445,1429.3185185185187,1429.542777777778,-281.75
1429.9992592592594,1426.3955555555556,1423.9524074074077,1430.045555555556,1428.8455555555558,1430.7764814814816,1428.3924074074075,1427.335,-281.25
1430.3442592592594,1431.7416666666668,1427.1418518518522,1427.3757407407409,1430.7320370370373,1431.4705555555556,1429.4481481481484,1430.0246296296298,-280.75
1428.521851851852,1431.0916666666667,1430.4209259259262,1425.844814814815,1426.0655555555559,1428.2340740740742,1429.8557407407409,1428.637592592593,-280.25
1428.471851851852,1427.0412962962964,1430.5033333333333,1430.173888888889,1428.2714814814817,1430.1975925925929,1431.0853703703706,1428.1327777777778,-279.75
1427.936666666667,1429.363888888889,1432.0818518518522,1430.6811111111112,1429.156851851852,1433.3520370370372,1430.7790740740743,1431.4401851851853,-279.25
1426.8194444444448,1429.3224074074076,1428.9070370370373,1432.5833333333335,1427.857962962963,1431.5333333333335,1430.6062962962965,1429.3612962962964,-278.75
1428.6194444444445,1426.0835185185188,1430.100740740741,1430.486111111111,1429.9116666666669,1428.7246296296298,1429.912962962963,1431.2907407407408,-278.25
1430.6972222222225,1424.970740740741,1429.992962962963,1430.1416666666669,1429.6659259259259,1430.2333333333333,1431.4459259259258,1426.746666666667,-277.75
1427.773888888889,1428.0342592592594,1431.7242592592595,1429.8140740740741,1430.0901851851854,1430.0514814814815,1429.3048148148148,1425.8633333333335,-277.25
1429.3555555555556,1431.6622222222222,1429.0148148148148,1428.1951851851852,1427.0835185185188,1427.742037037037,1429.8340740740744,1426.8194444444448,-276.75
1430.2490740740743,1427.9181481481482,1431.2751851851854,1427.9481481481482,1430.3542592592594,1429.5348148148148,1429.5294444444446,1429.0635185185185,-276.25
1431.060925925926,1431.6107407407408,1432.0620370370373,1429.1796296296297,1431.8990740740742,1428.8318518518522,1429.0224074074076,1430.8851851851853,-275.75
1427.262037037037,1430.0135185185186,1429.8553703703703,1428.2450000000001,1428.5990740740742,1429.5464814814816,1427.872962962963,1430.585740740741,-275.25
1427.8001851851855,1430.1309259259262,1431.6775925925926,1431.7346296296296,1430.1731481481484,1430.705,1425.9290740740744,1427.96,-274.75
1430.203888888889,1432.4679629629632,1431.2844444444447,1426.6722222222222,1431.6481481481483,1429.137962962963,1428.198888888889,1426.4955555555557,-274.25
1427.7731481481485,1427.0096296296297,1429.9446296296298,1428.4309259259262,1430.8466666666668,1430.417962962963,1428.9555555555557,1427.5494444444446,-273.75
1425.4833333333333,1427.1457407407408,1430.8759259259261,1428.821851851852,1430.6994444444445,1429.471851851852,1428.4075925925927,1430.697777777778,-273.25
1431.1024074074076,1428.3292592592593,1430.3742592592594,1430.7125925925927,1429.1501851851854,1432.223703703704,1429.4414814814816,1429.6981481481482,-272.75
1429.6761111111114,1430.866851851852,1430.3544444444447,1427.9777777777779,1430.071666666667,1429.3531481481484,1431.6025925925926,1430.2414814814817,-272.25
1430.6618518518521,1427.4694444444447,1430.562962962963,1428.3948148148152,1429.6307407407407,1431.9314814814816,1433.0870370370371,1426.6183333333336,-271.75
1431.8194444444446,1428.798888888889,1429.7755555555557,1426.51962962963,1428.9972222222223,1431.3705555555557,1429.4953703703707,1427.2374074074078,-271.25
1430.7901851851852,1427.5894444444446,1427.7933333333335,1430.773888888889,1429.6120370370372,1430.5159259259258,1430.885925925926,1428.6896296296295,-270.75
1428.0746296296297,1430.041666666667,1429.092777777778,1430.5131481481485,1428.2631481481483,1432.9242592592593,1428.9122222222222,1429.9255555555558,-270.25
1428.4083333333338,1429.5905555555557,1430.091851851852,1430.3051851851853,1430.1996296296297,1428.5398148148147,1429.6072222222222,1428.331111111111,-269.75
1429.7290740740743,1426.7824074074076,1428.4425925925927,1427.7283333333337,1426.7381481481482,1432.906851851852,1428.744074074074,1427.422777777778,-269.25
1428.9985185185187,1427.5053703703707,1427.818703703704,1427.6224074074078,1429.5535185185186,1431.1972222222223,1429.0524074074074,1429.792962962963,-268.75
1428.0946296296297,1429.4990740740743,1432.7040740740742,1429.0862962962965,1431.2033333333334,1426.9220370370372,1432.6033333333335,1429.8151851851853,-268.25
1428.272592592593,1431.1955555555558,1430.3998148148148,1429.928888888889,1429.3122222222223,1429.894814814815,1428.9551851851854,1427.2646296296298,-267.75
1432.3129629629632,1429.4853703703704,1427.5101851851853,1427.1875925925929,1427.8851851851855,1428.2524074074076,1429.8983333333335,1432.943703703704,-267.25
1428.781851851852,1427.7300000000002,1427.9901851851853,1430.801851851852,1428.797962962963,1430.3016666666667,1429.6207407407408,1429.4231481481484,-266.75
1428.548888888889,1427.7522222222224,1427.3453703703706,1430.0140740740742,1427.622037037037,1429.479074074074,1432.0627777777777,1429.5670370370372,-266.25
1431.0238888888891,1428.5807407407408,1428.3655555555556,1429.138888888889,1428.479814814815,1430.1351851851853,1429.8937037037037,1428.0053703703707,-265.75
1427.8033333333335,1426.6944444444448,1427.2422222222224,1429.1487037037039,1429.133703703704,1430.1674074074076,1431.7831481481485,1428.0361111111113,-265.25
1427.307962962963,1425.1187037037039,1426.821666666667,1430.7042592592593,1428.7181481481482,1429.073888888889,1428.503888888889,1429.264814814815,-264.75
1429.001666666667,1424.7492592592594,1427.6772222222226,1429.0144444444445,1428.6661111111114,1430.2501851851853,1429.7859259259262,1428.0001851851853,-264.25
1429.3627777777779,1429.2920370370373,1429.883888888889,1430.3172222222224,1431.7353703703704,1429.8966666666668,1429.2644444444445,1427.097962962963,-263.75
1430.0303703703705,1429.0785185185186,1425.5412962962964,1427.8222222222225,1430.0637037037038,1427.5655555555556,1427.1887037037038,1430.3992592592592,-263.25
1426.0594444444448,1426.9294444444445,1429.9670370370372,1430.0724074074078,1432.4275925925926,1429.8194444444443,1427.570925925926,1431.5507407407408,-262.75
1427.8324074074076,1428.5292592592593,1430.9885185185185,1430.8746296296297,1429.005,1430.242777777778,1430.3207407407408,1429.0594444444446,-262.25
1428.166851851852,1428.9235185185187,1429.8233333333333,1427.4905555555558,1428.1437037037037,1430.976111111111,1429.7362962962964,1430.546851851852,-261.75
1427.291851851852,1430.061851851852,1430.433703703704,1428.5137037037036,1428.754814814815,1428.5762962962963,1429.2424074074074,1428.0205555555558,-261.25
1426.8603703703704,1429.3903703703706,1427.1127777777779,1428.4990740740743,1432.2394444444446,1430.2264814814816,1429.358888888889,1428.6448148148147,-260.75
1431.1420370370372,1429.310925925926,1429.2248148148149,1429.3361111111112,1430.7935185185186,1433.519074074074,1427.7553703703707,1429.0722222222225,-260.25
1429.9187037037038,1428.399814814815,1429.1840740740743,1431.7283333333335,1431.0201851851855,1431.4625925925925,1429.3644444444446,1429.3127777777781,-259.75
1427.6068518518518,1427.4988888888888,1428.752777777778,1429.2579629629631,1430.7277777777779,1427.266111111111,1428.8042592592597,1429.0524074074076,-259.25
1428.150555555556,1427.1016666666667,1431.7596296296297,1430.7075925925928,1429.7335185185188,1429.1264814814815,1426.630740740741,1428.3735185185185,-258.75
1428.4605555555556,1426.4605555555556,1430.622037037037,1428.796851851852,1431.472962962963,1429.6557407407408,1429.4462962962966,1431.630925925926,-258.25
1429.6774074074074,1426.9012962962966,1427.3661111111112,1432.0611111111114,1428.9253703703705,1428.5109259259261,1428.0546296296297,1429.0394444444446,-257.75
1430.0337037037038,1427.8438888888888,1429.8259259259262,1429.798888888889,1425.3250000000003,1431.9453703703705,1431.3633333333335,1425.9498148148148,-257.25
1428.6696296296298,1427.5142592592592,1430.9651851851854,1429.351666666667,1428.352037037037,1428.8055555555557,1431.3124074074076,1429.9879629629631,-256.75
1428.9064814814817,1430.5005555555558,1428.1394444444445,1430.5325925925927,1429.7485185185185,1429.7946296296298,1430.0187037037037,1429.306851851852,-256.25
1427.8194444444446,1429.1718518518521,1429.2712962962964,1427.7972222222222,1429.2701851851855,1431.8453703703706,1430.4990740740743,1425.429814814815,-255.75
1428.4948148148148,1428.4616666666668,1429.3831481481484,1428.801851851852,1432.282037037037,1428.3201851851854,1429.457777777778,1428.2485185185187,-255.25
1431.0346296296298,1428.809814814815,1428.872962962963,1426.8581481481483,1431.8512962962966,1428.325740740741,1430.0637037037038,1429.7422222222224,-254.75
1427.8496296296298,1428.8511111111113,1427.1103703703707,1428.207037037037,1429.8037037037038,1428.9837037037037,1430.0016666666668,1426.5625925925929,-254.25
1428.0416666666667,1428.445925925926,1426.9879629629631,1425.0933333333335,1429.7222222222224,1429.6757407407408,1431.375,1430.4383333333335,-253.75
1431.4812962962965,1427.7377777777779,1428.95,1428.0350000000003,1430.9942592592593,1430.8333333333335,1434.1472222222224,1432.529814814815,-253.25
1429.9612962962963,1428.9674074074076,1430.1892592592594,1429.8787037037039,1431.0212962962964,1432.2920370370373,1431.5925925925928,1430.9257407407408,-252.75
1429.9435185185187,1427.5261111111115,1428.035,1427.9612962962965,1430.2822222222226,1429.8166666666668,1429.660740740741,1429.7837037037038,-252.25
1427.262777777778,1430.3901851851854,1426.4883333333337,1429.5772222222224,1432.0464814814816,1428.2164814814817,1428.0512962962966,1428.2922222222223,-251.75
1428.7835185185188,1431.9572222222223,1429.9674074074078,1430.9733333333334,1430.5403703703705,1430.8616666666667,1429.9601851851853,1430.0694444444446,-251.25
1431.1120370370372,1427.1783333333333,1429.8466666666668,1430.5853703703706,1427.5101851851855,1428.7651851851854,1430.1853703703705,1430.072037037037,-250.75
1428.5142592592595,1428.4609259259264,1428.0079629629633,1431.308703703704,1430.0570370370372,1429.8790740740742,1432.5022222222224,1430.6903703703706,-250.25
1428.5390740740743,1429.5996296296298,1428.5274074074075,1428.9053703703705,1428.5937037037038,1431.5418518518522,1431.4640740740742,1433.31462962963,-249.75
1429.7774074074075,1428.3270370370374,1428.7811111111112,1430.9527777777778,1430.383888888889,1427.4151851851852,1429.6792592592594,1431.6279629629632,-249.25
1427.7455555555557,1426.5655555555556,1428.5403703703705,1429.6024074074076,1429.2896296296299,1428.9424074074075,1426.5944444444444,1429.8655555555558,-248.75
1428.0905555555557,1431.1511111111113,1430.6742592592593,1426.6127777777779,1428.2846296296298,1429.331111111111,1429.2274074074076,1431.472777777778,-248.25
1428.0024074074074,1429.6788888888889,1430.5620370370373,1428.2633333333333,1431.976851851852,1430.0396296296299,1431.972777777778,1427.117037037037,-247.75
1427.4529629629633,1429.5274074074075,1429.985740740741,1428.6946296296298,1429.9122222222222,1429.9594444444447,1431.3935185185187,1425.923703703704,-247.25
1429.256851851852,1427.2992592592595,1429.7322222222224,1429.3196296296298,1429.807037037037,1431.252777777778,1428.1453703703705,1426.999814814815,-246.75
1430.8677777777777,1427.4842592592593,1429.9490740740744,1429.6125925925928,1428.8233333333335,1431.3051851851853,1428.4512962962965,1430.6666666666667,-246.25
1427.2183333333335,1429.545740740741,1429.7361111111113,1431.6688888888891,1431.1687037037038,1433.0646296296297,1429.9042592592596,1431.6372222222224,-245.75
1427.3688888888892,1424.5631481481482,1428.2653703703706,1428.1744444444448,1429.8803703703704,1432.6546296296297,1430.3288888888892,1430.9709259259262,-245.25
1427.9762962962964,1430.4774074074076,1426.0335185185186,1427.0692592592595,1429.2972222222224,1429.3551851851853,1429.3422222222223,1429.6842592592595,-244.75
1431.2401851851855,1429.4387037037038,1430.3916666666667,1429.2998148148151,1429.1931481481483,1429.8111111111111,1428.4544444444446,1429.4503703703704,-244.25
1429.2272222222225,1428.3164814814818,1430.473888888889,1433.3614814814816,1431.6646296296299,1431.42,1429.9679629629632,1430.9572222222223,-243.75
1427.2981481481486,1427.2864814814816,1429.6290740740742,1431.2694444444446,1430.854814814815,1428.7977777777778,1431.3101851851852,1429.077962962963,-243.25
1428.8181481481483,1428.3661111111114,1429.7125925925927,1428.364814814815,1427.6885185185185,1430.5225925925927,1430.1872222222223,1426.8585185185188,-242.75
1430.3388888888892,1426.8342592592594,1429.6896296296297,1430.377037037037,1427.4555555555557,1430.4388888888889,1429.2981481481481,1429.3312962962964,-242.25
1429.6172222222224,1427.356666666667,1430.6685185185186,1430.4161111111114,1430.6294444444447,1429.3003703703707,1427.2429629629632,1427.9603703703704,-241.75
1430.3524074074076,1432.7475925925928,1430.6283333333336,1429.260925925926,1430.6816666666668,1430.7625925925927,1429.6772222222223,1428.8162962962965,-241.25
1431.0014814814817,1430.2779629629633,1429.0472222222224,1428.103888888889,1430.2622222222226,1430.2081481481482,1432.6,1427.1687037037038,-240.75
1426.663888888889,1431.1740740740743,1428.3275925925925,1428.6405555555555,1430.5998148148149,1428.3461111111114,1430.7881481481484,1431.7364814814816,-240.25
1428.212592592593,1427.922962962963,1431.0746296296297,1433.1272222222224,1428.9911111111114,1432.3616666666667,1428.7881481481484,1426.4066666666668,-239.75
1428.8794444444445,1429.2881481481484,1428.5887037037037,1430.8470370370371,1430.2690740740743,1430.8068518518521,1430.5498148148147,1428.1281481481483,-239.25
1429.6994444444445,1429.6057407407409,1426.7590740740743,1428.0474074074077,1432.795740740741,1430.7061111111113,1429.512777777778,1429.2605555555556,-238.75
1428.4464814814817,1427.8112962962964,1431.502037037037,1426.8072222222224,1429.5209259259261,1430.7651851851854,1429.769814814815,1426.69962962963,-238.25
1427.6962962962964,1427.5196296296297,1430.4344444444446,1428.9461111111113,1430.5103703703703,1431.8507407407408,1429.7709259259261,1428.103703703704,-237.75
1427.1724074074075,1427.1751851851852,1429.7675925925928,1430.6157407407406,1431.337592592593,1430.7112962962967,1429.9412962962965,1429.5111111111112,-237.25
1429.385,1428.5661111111112,1427.8672222222224,1428.3850000000002,1429.5253703703706,1430.6655555555558,1428.426851851852,1429.0907407407408,-236.75
1427.3724074074075,1429.0053703703707,1428.9357407407408,1427.6414814814816,1431.1505555555557,1431.3953703703703,1431.4570370370373,1429.723703703704,-236.25
1427.7431481481483,1426.2007407407407,1429.3764814814815,1426.2900000000002,1430.9416666666668,1432.080925925926,1432.2831481481483,1430.7922222222226,-235.75
1429.3603703703707,1429.1535185185187,1428.1594444444445,1427.2735185185186,1428.96962962963,1432.8820370370372,1429.4772222222223,1428.988703703704,-235.25
1431.9555555555557,1429.2237037037037,1427.0844444444447,1428.9637037037037,1433.0407407407408,1431.4222222222222,1428.966851851852,1429.0983333333336,-234.75
1429.3661111111114,1429.5074074074075,1428.6755555555555,1429.7798148148152,1430.4390740740741,1429.1207407407408,1431.5538888888889,1430.3214814814817,-234.25
1428.691666666667,1428.4992592592594,1430.551666666667,1429.6212962962964,1431.5012962962965,1428.5581481481481,1429.0772222222222,1427.3085185185187,-233.75
1428.622777777778,1429.1316666666667,1430.218888888889,1427.8851851851853,1430.8122222222225,1433.2335185185186,1428.1224074074075,1431.9033333333336,-233.25
1430.111851851852,1430.1061111111112,1429.5838888888889,1429.4037037037037,1429.918703703704,1430.3937037037037,1431.6292592592595,1430.3001851851855,-232.75
1427.2281481481484,1431.323888888889,1431.8500000000001,1429.705740740741,1430.515740740741,1430.9887037037038,1429.015,1428.3572222222222,-232.25
1430.9101851851854,1428.9907407407409,1427.4231481481484,1428.8835185185185,1427.7657407407407,1431.828703703704,1429.3570370370371,1427.5840740740741,-231.75
1431.7607407407409,1427.1814814814816,1429.4551851851852,1427.1735185185184,1430.8675925925927,1428.655925925926,1430.4525925925927,1427.2274074074076,-231.25
1427.0731481481482,1430.3037037037038,1430.5603703703705,1429.6864814814817,1435.0335185185188,1431.3911111111113,1431.275925925926,1427.0172222222225,-230.75
1428.055740740741,1429.5785185185186,1429.1125925925926,1429.4355555555558,1431.0005555555556,1429.5409259259263,1429.3762962962965,1428.6055555555556,-230.25
1427.8664814814815,1431.261666666667,1428.16,1430.775555555556,1430.9220370370372,1428.620740740741,1428.2562962962963,1429.6885185185188,-229.75
1431.307777777778,1428.9255555555555,1428.8329629629632,1428.405925925926,1427.1640740740743,1431.4016666666669,1428.6242592592594,1428.6479629629632,-229.25
1429.812962962963,1430.7003703703704,1429.2694444444446,1427.8598148148149,1429.554814814815,1428.05462962963,1432.0324074074074,1429.8329629629632,-228.75
1427.4412962962963,1428.6416666666669,1429.376851851852,1426.9488888888889,1430.4483333333333,1430.8187037037042,1430.6122222222225,1430.5516666666667,-228.25
1430.5253703703704,1428.394074074074,1431.1885185185188,1426.897962962963,1427.9524074074075,1432.0944444444447,1429.0024074074074,1429.183703703704,-227.75
1430.4457407407408,1428.1724074074077,1427.899814814815,1428.9648148148149,1429.9890740740743,1432.5733333333335,1429.5355555555557,1432.013888888889,-227.25
1428.8061111111115,1429.9750000000001,1428.4261111111111,1427.9416666666668,1427.522037037037,1430.6855555555558,1430.0122222222224,1432.0461111111113,-226.75
1429.0853703703706,1428.1185185185188,1429.1564814814817,1425.1977777777777,1431.535925925926,1430.0468518518521,1428.5111111111114,1429.299814814815,-226.25
1428.269074074074,1429.1150000000002,1428.7407407407409,1429.92,1429.8214814814817,1430.9075925925927,1429.1724074074075,1430.6127777777779,-225.75
1427.2503703703705,1428.057592592593,1429.6792592592592,1429.0381481481481,1427.5079629629631,1426.4281481481482,1431.4957407407408,1428.8225925925926,-225.25
1427.8457407407407,1429.2140740740742,1432.0711111111113,1429.0122222222224,1431.2016666666668,1432.4305555555557,1433.0022222222224,1428.145,-224.75
1426.7012962962963,1427.8122222222223,1428.2857407407407,1426.3442592592594,1431.3040740740744,1431.199814814815,1429.8233333333335,1429.488888888889,-224.25
1432.1324074074073,1429.6216666666667,1427.856851851852,1429.6540740740743,1428.7824074074074,1429.7012962962963,1429.0083333333334,1429.6101851851854,-223.75
1429.143888888889,1429.69,1426.3657407407409,1430.3988888888891,1431.6185185185186,1428.9996296296297,1428.0470370370374,1428.5300000000002,-223.25
