lineage_name,whole,ensemble_long,ensemble,space,nmon,epsilon,dcyl,lcyl,dcrowd,ncrowd,dt,bdump,adump,ensemble_id,dmon,mmon,eps_others,mcrowd,dwall,phi_m_bulk,rho_m_bulk,phi_c_bulk,rho_c_bulk,n_frames,asphericityMon-mean,asphericityMon-var,asphericityMon-sem,fsdMon-mean,fsdMon-var,fsdMon-sem,gyrMon-mean,gyrMon-var,gyrMon-sem,rfloryMon-mean,rfloryMon-var,rfloryMon-sem,shapeMon-mean,shapeMon-var,shapeMon-sem,transSizeMon-mean,transSizeMon-var,transSizeMon-sem,n_segments,phi_c_bulk_round
N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000,N2000D20.0ac1.0nc76500,N2000D20.0ac1.0,2000,5.0,20.0,850.0,1.0,76500,0.005,5000,10000,1,1.0,1.0,1.0,1.0,1.0,0.0043452283960675,0.008298774937169,0.1662049861495844,0.3174281413467165,46000,0.9878428000390227,1.5138230215005752e-05,1.8141089149342044e-05,279.4336104301784,915.2884737174661,0.14106029945023565,81.63521870192322,108.40297746706631,0.04854521292495952,266.88189012046485,1051.2986714303752,0.15117809294987175,1.9636490342804211,0.00013429171568859517,5.403192195303446e-05,9.333140573905862,0.13945069199534904,0.0017411498174809156,,0.175
N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000,N2000D20.0ac1.0nc76500,N2000D20.0ac1.0,2000,5.0,20.0,850.0,1.0,76500,0.005,5000,10000,2,1.0,1.0,1.0,1.0,1.0,0.0043452283960675,0.008298774937169,0.1662049861495844,0.3174281413467165,46000,0.9876895358212928,6.299562181516892e-06,1.1702563014977615e-05,271.2425990637074,704.2465086298,0.12373374453353428,80.17689538817727,55.97267638226388,0.034883001094350545,255.82814399553382,979.8527529793178,0.1459507104551873,1.9631854335055092,5.599997317724773e-05,3.4891505941067296e-05,9.373534960964452,0.13395821202115427,0.001706516437834097,,0.175
N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000,N2000D20.0ac1.0nc76500,N2000D20.0ac1.0,2000,5.0,20.0,850.0,1.0,76500,0.005,5000,10000,3,1.0,1.0,1.0,1.0,1.0,0.0043452283960675,0.008298774937169,0.1662049861495844,0.3174281413467165,46000,0.9876491530641329,1.0204287127876885e-05,1.4894198582456819e-05,272.94226241999087,648.9994216608121,0.11878126871166332,80.39127536191833,69.3322442359333,0.03882338814689361,259.64291892574147,856.324175241573,0.13644100424321096,1.963067907686425,9.052965870978882e-05,4.436303464858025e-05,9.361686251816542,0.13733479743531832,0.0017278900367544115,,0.175
N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz425sig1.0nc76500dt0.005bdump5000adump10000,N2000D20.0ac1.0nc76500,N2000D20.0ac1.0,2000,5.0,20.0,850.0,1.0,76500,0.005,5000,10000,4,1.0,1.0,1.0,1.0,1.0,0.0043452283960675,0.008298774937169,0.1662049861495844,0.3174281413467165,46000,0.986575666322629,1.0221518872757886e-05,1.4906769023063631e-05,261.4090450718092,706.5483762706888,0.12393579476907228,77.2824579451746,70.53477213577547,0.039158625440447445,246.59311706775168,1049.874628100629,0.15107566862756877,1.9598680366180672,9.072296841914439e-05,4.4410374008505085e-05,9.38816518977414,0.13362281921053631,0.0017043787859611487,,0.175
N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000,N2000D20.0ac1.0nc54000,N2000D20.0ac1.0,2000,5.0,20.0,900.0,1.0,54000,0.005,5000,10000,1,1.0,1.0,1.0,1.0,1.0,0.0041038268185082,0.0078377318851041,0.1108033240997229,0.2116187608978109,46000,0.9883708837142805,5.442423281638358e-06,1.0877321439142811e-05,281.5511801326586,463.64559782933793,0.10039656988993628,82.24285488599318,48.94098424340396,0.032618362460221415,268.1290255236418,633.2430594005205,0.11733052772377851,1.9652168140779687,4.837800506727652e-05,3.243021162096363e-05,9.360694137894589,0.12851619858475913,0.001671493685534119,,0.1
N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000,N2000D20.0ac1.0nc54000,N2000D20.0ac1.0,2000,5.0,20.0,900.0,1.0,54000,0.005,5000,10000,2,1.0,1.0,1.0,1.0,1.0,0.0041038268185082,0.0078377318851041,0.1108033240997229,0.2116187608978109,46000,0.9874165676430922,8.116441016607061e-06,1.3283380810501534e-05,273.255894912388,671.9573333772707,0.12086391390310543,79.64906495712195,63.473508491126495,0.03714685555772091,260.5573269159068,775.3523357003043,0.12983008892497638,1.9623729913120256,7.209963503914544e-05,3.959062319171652e-05,9.389408348974975,0.1307253342429574,0.0016857985861424229,,0.1
N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000,N2000D20.0ac1.0nc54000,N2000D20.0ac1.0,2000,5.0,20.0,900.0,1.0,54000,0.005,5000,10000,3,1.0,1.0,1.0,1.0,1.0,0.0041038268185082,0.0078377318851041,0.1108033240997229,0.2116187608978109,46000,0.9892967225775615,4.823037697945606e-06,1.0239674065879609e-05,290.610799463355,631.7811327717781,0.11719501282633754,85.49376665726649,57.5019665731995,0.035356327962961454,277.50973027337113,874.221170380328,0.13785942553459687,1.9679785136788202,4.292446888475156e-05,3.054768262955815e-05,9.320174195828645,0.13190107462646275,0.0016933626316442793,,0.1
N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz450sig1.0nc54000dt0.005bdump5000adump10000,N2000D20.0ac1.0nc54000,N2000D20.0ac1.0,2000,5.0,20.0,900.0,1.0,54000,0.005,5000,10000,4,1.0,1.0,1.0,1.0,1.0,0.0041038268185082,0.0078377318851041,0.1108033240997229,0.2116187608978109,46000,0.9867062269144874,1.107413205827418e-05,1.5516031544901272e-05,269.5290092136549,847.0612131297626,0.13570104833662233,77.84000396868811,75.91495074086134,0.040624634072400086,257.2606703338623,1034.9930995930386,0.15000113042560767,1.9602578402888093,9.828566498404318e-05,4.622435873832341e-05,9.397513455079949,0.12879175474471516,0.0016732846805943345,,0.1
N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000,N2000D20.0ac1.0nc0,N2000D20.0ac1.0,2000,5.0,20.0,1008.0,1.0,0,0.005,5000,10000,1,1.0,1.0,1.0,1.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,46000,0.9903848957104168,4.589314929157988e-06,9.988487611335308e-06,307.666769493103,795.7854712623518,0.13152969340093298,89.76019952386599,76.3324294947749,0.04073618435619583,295.4524536222375,1008.9342494016921,0.14810074297671738,1.9712266075457314,4.0885159697339526e-05,2.9813204152464916e-05,9.250775673254676,0.11557321532163553,0.0015850917394754909,,0.0
N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000,N2000D20.0ac1.0nc0,N2000D20.0ac1.0,2000,5.0,20.0,1008.0,1.0,0,0.005,5000,10000,2,1.0,1.0,1.0,1.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,46000,0.9899903855946158,5.730372977002273e-06,1.116136343650062e-05,303.67362569062607,822.5515955366097,0.13372339048441462,88.30233611395161,79.00589319653824,0.04144341631075297,290.43119613017205,1109.2764735637893,0.15529079235799362,1.970049672111395,5.1011566357524006e-05,3.3301219238916896e-05,9.270415467946426,0.11696429605317808,0.0015946025728834751,,0.0
N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000,N2000D20.0ac1.0nc0,N2000D20.0ac1.0,2000,5.0,20.0,1008.0,1.0,0,0.005,5000,10000,3,1.0,1.0,1.0,1.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,46000,0.990107372512704,5.652034690258388e-06,1.1084808997245317e-05,306.5873906253317,918.3470488730022,0.14129579006723364,88.77366320882798,88.00835308467107,0.0437409037379378,294.46910628642206,1139.1491663911913,0.15736788323804568,1.9703988576519904,5.033375885967117e-05,3.307923724726802e-05,9.255109668317049,0.11834367089648207,0.0016039776890519033,,0.0
N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz504sig1.0nc0dt0.005bdump5000adump10000,N2000D20.0ac1.0nc0,N2000D20.0ac1.0,2000,5.0,20.0,1008.0,1.0,0,0.005,5000,10000,4,1.0,1.0,1.0,1.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,45997,0.9911919641892236,4.278158689710667e-06,9.643934447848443e-06,318.7283966250212,807.9707445105531,0.1325328761078944,93.56149832099801,81.76790602355604,0.0421616154569878,307.2646584310117,977.7228231203753,0.1457919958459601,1.9736367488931756,3.81232415037485e-05,2.8788611232450175e-05,9.219696146394895,0.11932516013753573,0.0016106152903346488,,0.0
N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000,N2000D20.0ac2.0nc0,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,0,0.005,5000,10000,1,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,46000,0.9903848957104168,4.589314929157988e-06,9.988487611335308e-06,307.666769493103,795.7854712623518,0.13152969340093298,89.76019952386599,76.3324294947749,0.04073618435619583,295.4524536222375,1008.9342494016921,0.14810074297671738,1.9712266075457314,4.0885159697339526e-05,2.9813204152464916e-05,9.250775673254676,0.11557321532163553,0.0015850917394754909,,0.0
N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000,N2000D20.0ac2.0nc0,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,0,0.005,5000,10000,2,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,46000,0.9899903855946158,5.730372977002273e-06,1.116136343650062e-05,303.67362569062607,822.5515955366097,0.13372339048441462,88.30233611395161,79.00589319653824,0.04144341631075297,290.43119613017205,1109.2764735637893,0.15529079235799362,1.970049672111395,5.1011566357524006e-05,3.3301219238916896e-05,9.270415467946426,0.11696429605317808,0.0015946025728834751,,0.0
N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000,N2000D20.0ac2.0nc0,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,0,0.005,5000,10000,3,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,46000,0.990107372512704,5.652034690258388e-06,1.1084808997245317e-05,306.5873906253317,918.3470488730022,0.14129579006723364,88.77366320882798,88.00835308467107,0.0437409037379378,294.46910628642206,1139.1491663911913,0.15736788323804568,1.9703988576519904,5.033375885967117e-05,3.307923724726802e-05,9.255109668317049,0.11834367089648207,0.0016039776890519033,,0.0
N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz504sig2.0nc0dt0.005bdump5000adump10000,N2000D20.0ac2.0nc0,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,0,0.005,5000,10000,4,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.0,0.0,45997,0.9911919514895338,4.278304948669406e-06,9.644099296777338e-06,318.72806521341073,808.0047090119162,0.13253566170735862,93.56153550852095,81.76664803863028,0.04216129113120236,307.2648756896309,977.6871334572501,0.14578933491047844,1.973636866657161,3.8119624501955444e-05,2.878724551793726e-05,9.219707614577334,0.1193276126965613,0.0016106318422033636,,0.0
N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000,N2000D20.0ac2.0nc7560,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,7560,0.005,5000,10000,1,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1234567901234567,0.0294731376096102,46000,0.9877154490398841,1.169163342183416e-05,1.59427560170644e-05,277.29654913462764,816.6875244498881,0.1332458726754933,81.61081654400662,76.37636248568501,0.04074790548831306,262.9883253797448,1153.7551704385398,0.15837354389145278,1.9632667706171478,0.00010366185924314107,4.747175654850194e-05,9.460887612757476,0.1392988744454749,0.0017402017795778277,,0.125
N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000,N2000D20.0ac2.0nc7560,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,7560,0.005,5000,10000,2,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1234567901234567,0.0294731376096102,46000,0.9867913229788672,1.6400299108506113e-05,1.8882160688642178e-05,271.87418702233356,1002.4972804378308,0.147627547972029,79.45626309948078,106.36294439827624,0.048086257796133375,257.76395133308745,1353.5483188512096,0.17153892602063228,1.9605153836296525,0.000145386802483723,5.621967069008921e-05,9.480015604392342,0.14105921149699138,0.001751162831478941,,0.125
N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000,N2000D20.0ac2.0nc7560,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,7560,0.005,5000,10000,3,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1234567901234567,0.0294731376096102,46000,0.9857032717160713,1.399494963519655e-05,1.7442610170552803e-05,260.49507642231816,794.1828695796747,0.13139718536460002,76.09133294991688,70.85638618885393,0.03924779876922543,244.34094799124676,1223.4421771965274,0.1630863184584881,1.9572716180983398,0.00012397829500413482,5.191569048300564e-05,9.526591889215553,0.1340917218604023,0.0017073666283210745,,0.125
N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz504sig2.0nc7560dt0.005bdump5000adump10000,N2000D20.0ac2.0nc7560,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,7560,0.005,5000,10000,4,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1234567901234567,0.0294731376096102,46000,0.9859532242221897,1.3636054488313517e-05,1.7217503057572e-05,264.23377333533244,815.2271064660183,0.13312668281685489,76.68347178105684,76.96771238239575,0.04090534822848577,251.28681968688966,1042.5468054954522,0.1505475130871335,1.9580159762598195,0.00012082262184973387,5.125071547444814e-05,9.509411072140155,0.13719917754006106,0.001727036669103653,,0.125
N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000,N2000D20.0ac2.0nc11340,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,11340,0.005,5000,10000,1,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1851851851851852,0.0442097064144153,46000,0.9841477223098407,1.680132952850914e-05,1.9111625634871262e-05,249.57774016902758,706.7406966163502,0.12395266109693574,72.45419233361923,70.10065757600695,0.039037936269534564,235.48551902638312,958.7806702327371,0.14437282004707733,1.952641686057002,0.00014865848505181048,5.6848715489343576e-05,9.545562216198963,0.1433557507846119,0.0017653603356879146,,0.175
N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000,N2000D20.0ac2.0nc11340,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,11340,0.005,5000,10000,2,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1851851851851852,0.0442097064144153,46000,0.9855131922044875,1.1386758498512699e-05,1.5733518665935938e-05,257.1440263300357,634.910426366174,0.11748489533504759,75.24984191878754,62.705022448460106,0.03692129868139516,242.83701628709875,867.1656217995389,0.13730198972844354,1.9567033044414572,0.00010092362922488629,4.6840576813114415e-05,9.509532677349837,0.14515737032970027,0.0017764187593442577,,0.175
N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000,N2000D20.0ac2.0nc11340,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,11340,0.005,5000,10000,3,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1851851851851852,0.0442097064144153,46000,0.9855955101377784,1.2746845448394127e-05,1.664666212772563e-05,257.23575436600396,754.5599096781916,0.12807744884410796,75.61511799732679,67.96144165987755,0.03843767375065457,242.93075647320956,1111.396334104922,0.15543910421070678,1.956949565576083,0.0001129296612344398,4.954842082343947e-05,9.512477136259493,0.1431857133024263,0.00176431305823439,,0.175
N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz504sig2.0nc11340dt0.005bdump5000adump10000,N2000D20.0ac2.0nc11340,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,11340,0.005,5000,10000,4,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.1851851851851852,0.0442097064144153,46000,0.9822148986955914,3.0043324095096155e-05,2.5556407018098066e-05,239.07829869543988,794.208026984772,0.1313992664885891,69.19595728134811,84.27546599708938,0.042803214556311114,224.09100446866907,1078.5209781435713,0.15312288506163224,1.9469014083510348,0.00026491674209446137,7.588929312109155e-05,9.58623572144301,0.14318291950705117,0.0017642958457849327,,0.175
N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000,N2000D20.0ac2.0nc15120,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,15120,0.005,5000,10000,1,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2469135802469135,0.0589462752192204,46000,0.9829751527828781,2.3003806339155036e-05,2.2362773041458077e-05,237.83951392795728,702.4554770681485,0.12357630525758866,69.89804054045604,63.71591627404537,0.037217720601877204,220.19226502642425,1269.296752089171,0.1661144410454467,1.949157024657218,0.00020298467122092213,6.64289558438344e-05,9.525166218436283,0.15149853256519585,0.0018148052122278686,,0.25
N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000,N2000D20.0ac2.0nc15120,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,15120,0.005,5000,10000,2,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2469135802469135,0.0589462752192204,46000,0.9836737287168683,1.7323472761138034e-05,1.9406324252989107e-05,241.5484505117665,564.6477103998103,0.11079357868860461,71.10927875661123,61.59368199176341,0.03659265221264562,226.7170160164211,743.9638660961998,0.12717499408768468,1.9512311972027152,0.00015316292942631757,5.770356388805351e-05,9.513578932057257,0.14886507736833804,0.001798962947850703,,0.25
N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000,N2000D20.0ac2.0nc15120,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,15120,0.005,5000,10000,3,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2469135802469135,0.0589462752192204,46000,0.979385440275553,4.0420636570040504e-05,2.9643356649484963e-05,221.85190282042132,726.5337334673656,0.12567638981529908,64.22580126946445,69.34938494589146,0.038828186919228985,206.32135382179592,996.554710724192,0.14718934680761478,1.9385012614972188,0.000355208253003295,8.787540278709223e-05,9.582852001376773,0.15036372277607826,0.0018079954767625838,,0.25
N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz504sig2.0nc15120dt0.005bdump5000adump10000,N2000D20.0ac2.0nc15120,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,15120,0.005,5000,10000,4,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2469135802469135,0.0589462752192204,46000,0.9824033228998132,1.8261367830101796e-05,1.9924730550242514e-05,234.69409133479905,517.8083211192056,0.10609876224194575,68.55310739619676,54.85577293681018,0.03453321195336518,218.39124894233373,776.4427181847891,0.12992134725531493,1.947452730667721,0.00016128120897687906,5.9213085210431386e-05,9.542706523034884,0.1422630455684971,0.001758619383831448,,0.25
N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens1.j02,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens1,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000,N2000D20.0ac2.0nc17010,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,17010,0.005,5000,10000,1,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2777777777777777,0.066314559621623,46000,0.9837058226134247,1.2765890066772653e-05,1.66590930857041e-05,237.38298569024127,412.4050584244503,0.09468644179454147,70.45855401651826,44.12053251090721,0.03097035457454845,222.1126038211325,631.3196354147171,0.11715220126835556,1.9513232310243607,0.00011288967431155285,4.953964782138144e-05,9.468463558093362,0.1493974049598469,0.0018021765391502552,,0.275
N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens2.j02,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens2,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000,N2000D20.0ac2.0nc17010,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,17010,0.005,5000,10000,2,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2777777777777777,0.066314559621623,46000,0.981031544188923,5.104475222654504e-05,3.3312049627984355e-05,229.46660251186205,1127.0819131226663,0.1565321480688375,67.52218845698589,116.88690995454972,0.050409076785654414,212.37207817094222,1571.8262969981088,0.1848536711468693,1.9433989238100295,0.0004492930803620055,9.883042655667495e-05,9.507630991137546,0.1591979975622909,0.001860349771130955,,0.275
N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens3.j02,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens3,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000,N2000D20.0ac2.0nc17010,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,17010,0.005,5000,10000,3,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2777777777777777,0.066314559621623,46000,0.9781806548955801,2.5988847697453986e-05,2.3769460075394823e-05,214.03527046867038,511.8476450520237,0.10548632431625,61.62529343530593,39.89195608280732,0.029448858883220658,199.46241166819698,741.2168570432211,0.1269399867451456,1.9349139532850923,0.00022853372372718121,7.048568956820013e-05,9.576180400392284,0.14671569529508996,0.0017859286029113979,,0.275
N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens4.j02,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000ens4,N2000epsilon5.0r10.5lz504sig2.0nc17010dt0.005bdump5000adump10000,N2000D20.0ac2.0nc17010,N2000D20.0ac2.0,2000,5.0,20.0,1008.0,2.0,17010,0.005,5000,10000,4,1.0,1.0,1.0,8.0,1.0,0.0036641310879538,0.0069979748974143,0.2777777777777777,0.066314559621623,46000,0.9794947208515887,4.7859948301580264e-05,3.2256104497361906e-05,223.47655630426823,878.6224205299394,0.13820601520859604,64.5284822187291,91.03522803004351,0.04448673644537287,209.84838556123816,1087.2418127534402,0.15374070837663317,1.9388311311653919,0.0004205747684500582,9.561970776245674e-05,9.53093729733384,0.155823260345219,0.0018405259638214627,,0.275
