N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens1,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens2,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens3,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens4,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens5,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens6,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens7,N1000epsilon5.0r8.0lz308.5sig1.0nc20824dt0.005bdump1000adump5000ens8,bin_center
101.60032619498236,101.46083145459706,101.49906743753485,101.51227514932239,101.12424304001138,101.22964973468551,101.22042669422211,101.70364876263497,4.050000000000001
98.07675257531693,97.91798064298769,97.99334314671046,97.9980019864319,97.52970634570302,97.60617577067052,97.67324575461787,98.24332556876715,4.15
94.51667947589779,94.31381224156236,94.43150646615156,94.43973844412358,93.91168385699378,93.95834287278032,94.07532588427429,94.73438375414814,4.25
90.92536180942905,90.68334283286521,90.84225589324764,90.86876575511855,90.26875370188814,90.29056173286828,90.44697791814068,91.17257080935894,4.35
87.30762951608007,87.01590558703738,87.22605148283839,87.2679072286288,86.59005353059082,86.60650311192688,86.80154683705852,87.56402065572233,4.45
83.66205560148602,83.33909145029743,83.57957606567088,83.63987968606948,82.90743954128087,82.89695221192034,83.12659767428822,83.9337207584252,4.550000000000001
80.01881203289777,79.65180666349615,79.91782993791435,79.98799017709875,79.22819954447851,79.17678241699289,79.45553882946392,80.27831805407035,4.65
76.3716076844448,75.97762687805364,76.24143647892544,76.3174602253453,75.53538894543826,75.44378084762927,75.78683443626699,76.60180459644917,4.75
72.71841968583738,72.2967388906316,72.55192761177746,72.63076490408919,71.82709566345163,71.7115944701399,72.10404948450656,72.9210177187125,4.8500000000000005
69.0449516629979,68.61252750823787,68.86153153004403,68.92796397235561,68.10834395301617,67.99666470603815,68.40560618440558,69.23868093431771,4.95
65.37873702805283,64.93340250594407,65.18724216869501,65.23524453404134,64.40117693095013,64.28583032964883,64.70204683806507,65.5455386022834,5.050000000000001
61.71822035788366,61.262441964842075,61.52205474230212,61.556030102985794,60.71681471044677,60.59853759512871,61.02372662208551,61.855288861143706,5.15
58.074321288152525,57.61354223184396,57.87074222297592,57.89169878751406,57.064450776012784,56.94779321932318,57.37666455697925,58.191140483697595,5.25
54.454959859689374,53.99649771291055,54.26838935994392,54.266362674531024,53.454722183558495,53.34203696042994,53.76005516501692,54.56907368043351,5.3500000000000005
50.8770234430813,50.410169627290074,50.7252279592946,50.6927698660415,49.88691710930583,49.78070902346143,50.1851914726035,50.996944373716026,5.45
47.331353211377525,46.868318536242306,47.23241127003226,47.15704815393703,46.37290907565697,46.25604397524971,46.64599293433241,47.47115748183982,5.550000000000001
43.795451969704004,43.347658007323425,43.751766354272405,43.63253719267529,42.88699447048206,42.753662719558264,43.13601093197115,43.963091380952406,5.65
40.26591350913235,39.84686986148379,40.27343706465927,40.1163664198,39.410828323279155,39.264157992143595,39.65270881743287,40.46227356113367,5.75
36.77509317798892,36.37598169465996,36.81448662617512,36.63081033158911,35.95856463634834,35.80815328511904,36.20050570762416,36.98298248379326,5.8500000000000005
33.33967000149706,32.979272552561945,33.408626536572676,33.21306931969228,32.57634489507104,32.436023697136214,32.812456513153684,33.57047387855724,5.95
30.026752743296484,29.696445244280795,30.112181028780604,29.91012245494135,29.31374183192889,29.19710535101889,29.540355193336975,30.268575043461638,6.050000000000001
26.88603944542117,26.573535083580197,26.969579591392467,26.769363975561483,26.218730002302387,26.12286842842565,26.442190222044903,27.11831233430818,6.15
23.949613742856005,23.654448356979152,24.012734635533295,23.834440718181455,23.328086468009285,23.25098915589561,23.54507297315415,24.1600388171463,6.25
21.237969866418293,20.964213726193986,21.28073298601354,21.131095214292976,20.663120885173623,20.601588950271427,20.873097833666176,21.42290466657791,6.3500000000000005
18.721655303301304,18.468909112161676,18.74580125019201,18.62952471840821,18.19030170037682,18.142314351263515,18.387655025554217,18.874836172433863,6.45
16.149664779039156,15.927411425189575,16.163057542164715,16.071700389295003,15.673134607423675,15.631767052123019,15.850260136387588,16.266666554361795,6.550000000000001
13.451562940205887,13.269405267429589,13.458505425588989,13.392620034979782,13.046326186967509,13.008233967752878,13.196107781157147,13.53738610814674,6.65
10.74437842773485,10.60117697075163,10.746098021302569,10.70243797837697,10.413502810373952,10.381677214162917,10.539104480181376,10.802412946651724,6.75
8.156584194401722,8.046262452388653,8.1542377271591,8.125334704632099,7.89513455395867,7.868806302347529,7.9944285270370825,8.183201131098148,6.8500000000000005
5.791090938126283,5.716891407276382,5.788612403331461,5.773151725554093,5.603175598017202,5.581131547704076,5.669135146406696,5.800361005802784,6.95
3.747290986413153,3.7032304997355463,3.747438716160046,3.739771565272725,3.6279013175757346,3.613415756451511,3.66531086998885,3.7522844615016893,7.050000000000001
2.1070341296747555,2.0858970221123707,2.108701793627864,2.1036455393808353,2.0407747250551775,2.0348139443655464,2.0621849281606557,2.109258612381713,7.15
0.9277802946673438,0.9202129514078712,0.9288011003159147,0.9268762749941395,0.898906228323705,0.8969604344991902,0.9079496965506088,0.9290866383699646,7.25
0.24297800476390727,0.24094779199433872,0.2433875807236776,0.2417432939385777,0.2353301199519202,0.23445909578706825,0.2368029915903606,0.24283342794457086,7.3500000000000005
0.023140693604967323,0.022902439492736945,0.023183809815413643,0.022923643789879614,0.022399349819640996,0.022310085280437673,0.022523247237921113,0.023065807979590153,7.45
