lineage_name,whole,ensemble_long,ensemble,space,epsilon_small,epsilon_large,dcyl,dmon_large,nmon_large,mmon_large,nmon_small,dcrowd,ncrowd,lcyl,dt,bdump,adump,ensemble_id,dmon_small,mmon_small,eps_others,mcrowd,dwall,phi_m_bulk,rho_m_bulk,phi_c_bulk,rho_c_bulk,n_frames,asphericityMon-mean,asphericityMon-var,asphericityMon-sem,fsdMon-mean,fsdMon-var,fsdMon-sem,gyrMon-mean,gyrMon-var,gyrMon-sem,shapeMon-mean,shapeMon-var,shapeMon-sem
epss5epsl5r10.5al5nl5ml125ns400ac1nc6930lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc6930lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc6930lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc6930,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,6930,154.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.075,0.1432394487827058,50001,0.6353675385174642,0.01185909390696717,0.00048701322172949615,43.89694266184714,34.89924640543322,0.026419404385955875,13.382360135004623,3.247245629251634,0.008058840647700679,1.0107114674150033,0.06853426697596594,0.0011707627170008954
epss5epsl5r10.5al5nl5ml125ns400ac1nc6930lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc6930lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc6930lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc6930,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,6930,154.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.075,0.1432394487827058,50001,0.6235917172462367,0.014455951823037803,0.0005376979044600752,43.5138119417406,38.485574035365794,0.02774367460714813,13.244536258541784,3.580787810804794,0.008462609303051623,0.9842117267829729,0.0811220448626473,0.0012737507202168507
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,1,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.6318045530822708,0.01307774511920672,0.0005114243857933784,43.809215904228665,34.03460713773422,0.026090077476977423,13.330097897311072,3.1511508460154816,0.007938703730478272,1.0030948499296897,0.07441996102495738,0.0012199996805323957
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,2,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.6164490756453456,0.014761642038216304,0.0005433533295787614,43.295485127437345,34.675363183357035,0.02633452607637245,13.12588854500948,3.245416197682252,0.008056570235133871,0.9674276466783783,0.08011018644601096,0.0012657818646671388
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.6276163550438135,0.013269331790235395,0.0005151569040639056,43.69776624754065,35.34189266113251,0.02658642234718034,13.30503185306062,3.3262914895000124,0.008156336787430999,0.9927265319884795,0.07466102861988086,0.0012219740473502771
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.6332659813759457,0.014511271440212633,0.0005387257454440549,43.847699674577065,39.947668485376504,0.028265763207589674,13.396326709068562,3.7928251272384936,0.008709563855025686,1.0077641413963823,0.0814933653574204,0.0012766625658913978
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.6228385636971192,0.012784220153850692,0.0005056524528537499,43.463076732194,33.13583837764325,0.025743285873269267,13.19567337047733,3.0268921376122684,0.0077806068370176226,0.9803589274169016,0.07183566311316814,0.0011986297436086602
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.6300540255206937,0.013711957146491587,0.0005236784728531733,43.767229288249624,36.44269750068021,0.026997295235145394,13.307395984176942,3.38547916851836,0.00822858331490708,0.9993020868569883,0.076356779205455,0.0012357732737476967
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.630961383276013,0.012141987077132953,0.0004927877246265973,43.83714390317907,32.707148800846134,0.02557621895466417,13.344911642850073,3.0235908613259848,0.007776362724726753,1.000020948986063,0.06941343598326365,0.0011782481570812124
epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc9240lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc9240,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,9240,154.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.0999999999999999,0.1909859317102744,50001,0.6062141383583061,0.014830683123615171,0.0005446224953784992,42.73933536820749,35.67742302707355,0.026712327875748138,13.007815326358386,3.325678544613101,0.008155585257494526,0.9425726491681216,0.08033926077621895,0.0012675903184879486
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,1,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.6087552574174427,0.01464359683489983,0.0005411764376781353,42.48562777569522,36.63471842926491,0.02706832777593212,12.992288907975368,3.445686145027082,0.008301428967385173,0.9481291345398243,0.08019186836669923,0.0012664270082930105
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,2,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.6265652855773934,0.012858939350738471,0.0005071279789311268,43.517521121020756,35.20853230180384,0.026536213860234033,13.288919694013247,3.2237749233161197,0.008029663658355958,0.9892402412194314,0.07217626359551285,0.0012014679654115865
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.6059975042072067,0.016635704273532337,0.0005768137355079599,42.427632700969944,38.8341491300194,0.027869032681461837,12.940661546939662,3.6104895747002965,0.008497634464602836,0.9433012926408723,0.090121825349622,0.0013425485119698433
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.6219843972109307,0.01498559375586847,0.0005474594734931248,43.21158690057858,38.572645925564444,0.02777504128730125,13.187688807151762,3.5152501172549244,0.008384807829944494,0.9800240362592316,0.0835494133360441,0.0012926671136533497
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.6109710436273033,0.014190744084444469,0.0005327427913063577,42.527568678934955,31.936201259217697,0.025272990032529866,12.976589116468597,2.8465673462486376,0.0075452864044363984,0.9536173789226876,0.07749747908066565,0.0012449697111228503
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.5971985751900627,0.0154792062449589,0.0005564028440789802,42.11872503261147,35.099793218353575,0.026495204554165486,12.803614270015343,3.20937211748643,0.008011706581604734,0.9212467336386939,0.08361342875189719,0.0012931622384828377
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.5965691707807713,0.01420002269359807,0.0005329169296165786,41.67137214338843,34.0994670689518,0.026114925643758516,12.73426522525631,3.0667838757164056,0.007831709744004059,0.9187126101266979,0.0774638961900354,0.0012446999332372073
epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc11550lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc11550,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,11550,154.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.1249999999999999,0.238732414637843,50001,0.6114922690627421,0.014685383604218413,0.0005419480344870422,42.638805317574985,34.584822099579185,0.026300122471037732,13.049024016644015,3.330610033612373,0.008161629780396038,0.9551160630908002,0.08023239957727034,0.0012667470116583684
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,1,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.5869302174030625,0.016268365863729525,0.0005704097801358165,41.39949658446254,33.949344919575466,0.026057377043584212,12.621790608711944,3.0684319195084546,0.007833813783220093,0.8976426075248926,0.08496825484777641,0.00130359698410035
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,2,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.5865766730380865,0.01582893155220247,0.0005626532067304419,41.41435778481238,34.16788159646786,0.02614110999803484,12.631825230037885,3.084222600876493,0.007853944997103676,0.8966176174190691,0.08366855658440076,0.0012935884707618631
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.5990857053592086,0.014437789856735541,0.0005373600256203571,41.80775902617018,32.44998672557952,0.025475473195047633,12.745660728680605,2.7592563932090393,0.007428669319883662,0.9244292440421398,0.0783242677676611,0.0012515931269199356
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.5917337923738825,0.016046426409463008,0.0005665055411814259,41.41834691199242,34.89219529390015,0.026416735337244136,12.6337679342387,2.990578321233964,0.007733793792484985,0.9085911411987668,0.08480576774960591,0.0013023499356901423
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.6127606629071682,0.014475904714502429,0.0005380688564580267,42.35747291546784,34.91629475622955,0.0264258565636876,13.00597294117321,3.138094769905234,0.007922240554168037,0.9574705438272083,0.07917890582060913,0.0012584030023852384
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.6052849389497312,0.015165777129604149,0.0005507409033221366,42.37262337894569,35.944032974193334,0.026811949938112797,12.95410249835336,3.453198490996684,0.008310473501548133,0.9393074991316736,0.08336594572659636,0.0012912470385375244
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.595179014164219,0.016046282743920382,0.0005665030051803852,41.746137559739346,34.38395348055724,0.026223635705430796,12.720159215293869,3.2415610647103206,0.008051783733695684,0.9169798135122238,0.08571296481775748,0.0013092972528632103
epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc13680lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc13680,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,13680,154.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.148051948051948,0.2827583924022244,50001,0.5063062254758248,0.018940486118691643,0.0006154752004539524,37.25837373641016,29.509804284252876,0.024293951627618295,11.324607870648979,2.339017283605778,0.006839615900919843,0.7172654758371084,0.08874048031155354,0.0013322198040229963
epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc16170,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,16170,154.0,0.005,2000,5000,1,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.175,0.3342253804929802,50001,0.5890495706318453,0.01872691615647194,0.000611995362016281,41.412740575182696,38.95886840476154,0.027913748728811593,12.676926764506756,3.6837628239955595,0.008583429179524416,0.9043678900694889,0.09833503390414458,0.0014023910574739458
epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc16170,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,16170,154.0,0.005,2000,5000,2,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.175,0.3342253804929802,50001,0.5906608491959925,0.014381823480701083,0.0005363175082113409,40.98052044776518,32.49890585099862,0.025494668403804988,12.614291262970529,2.8138832146094788,0.007501844059442289,0.9041222545484147,0.07717131215678112,0.0012423470703211814
epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc16170,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,16170,154.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.175,0.3342253804929802,50001,0.5835328614695297,0.016153008706346946,0.0005683838264121692,41.187237469163584,33.7732307515298,0.02598970209584165,12.606851279958109,3.1163832404752494,0.007894787192160723,0.8885075837733125,0.08618734537417415,0.0013129154228218522
epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc16170,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,16170,154.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.175,0.3342253804929802,50001,0.5970387928660544,0.016609369707755874,0.0005763570023476053,41.73414226841043,37.98149805443496,0.027561385326008183,12.793377258463604,3.4243575413421414,0.008275696395279544,0.9205497278799109,0.0900816366184657,0.001342249132005424
epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc16170,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,16170,154.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.175,0.3342253804929802,50001,0.5772268595533401,0.017199095392294302,0.0005864997083084407,40.72080470026952,33.399516253478936,0.025845508798814133,12.464661453724055,3.0736450093226773,0.007840465559292608,0.8752377410314508,0.0899152863941042,0.0013410092199094249
epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc16170,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,16170,154.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.175,0.3342253804929802,50001,0.5692013762448123,0.015332551353243143,0.0005537608031134588,40.343522721754425,32.61922043943541,0.02554181686546022,12.351060442476177,2.809607159341784,0.007496141886786541,0.854679666459175,0.08061022389566477,0.0012697261428801468
epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al5nl5ml125ns400ac1nc16170lz77dt0.005bdump2000adump5000,ns400nl5al5.0D20.0ac1.0nc16170,ns400nl5al5.0D20.0ac1.0,5.0,5.0,20.0,5.0,5,125,400,1.0,16170,154.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0110930735930735,0.0083711366171711,0.175,0.3342253804929802,50001,0.5872994405861937,0.015145062832608129,0.0005503646578879885,41.219109094647635,31.509309035256948,0.02510350933047288,12.557426664516171,2.9104914024421373,0.007629536555312042,0.896638268292711,0.08121397034515031,0.0012744722071912774
