Lammps data files by amirhsi

100 atoms
100 bonds

1 atom types
1 bond types

-4.497673347982523 4.497673347982523 xlo xhi
-4.5 4.5 ylo yhi
-5.317570569736835 5.317570569736835 zlo zhi

Atoms

1 1 1 0.0 -3.5 -2.273282348129365 0 0 0
2 1 1 1.4644984099189087 -3.1788747077141917 -2.153635908754135 0 0 0
3 1 1 2.6602611170164967 -2.2744253756257073 -2.0339894693789056 0 0 0
4 1 1 3.367865464823517 -0.9526186072343296 -1.9143430300036757 0 0 0
5 1 1 3.457465937332977 0.5439938346913482 -1.794696590628446 0 0 0
6 1 1 2.912620832874277 1.940783317093063 -1.6750501512532163 0 0 0
7 1 1 1.8333093191158725 2.981438736657672 -1.5554037118779866 0 0 0
8 1 1 0.41758523909953377 3.4749996500843254 -1.435757272502757 0 0 0
9 1 1 -1.0747658020368474 3.330897547324458 -1.316110833127527 0 0 0
10 1 1 -2.369897138991588 2.5755751883025053 -1.1964643937522974 0 0 0
11 1 1 -3.2301519551200566 1.3476343520532845 -1.0768179543770677 0 0 0
12 1 1 -3.4976733479825226 -0.1275976128802247 -0.9571715150018381 0 0 0
13 1 1 -3.1233710973071793 -1.5794153945387976 -0.8375250756266084 0 0 0
14 1 1 -2.1759297286090833 -2.741410187504818 -0.7178786362513787 0 0 0
15 1 1 -0.8292048912864338 -3.400355753192106 -0.5982321968761488 0 0 0
16 1 1 0.6696791820814632 -3.4353354702396537 -0.47858575750091914 0 0 0
17 1 1 2.0456770136872797 -2.8399305547269096 -0.35893931812568947 0 0 0
18 1 1 3.0462927716115646 -1.7233979080952644 -0.2392928787504598 0 0 0
19 1 1 3.4879132971519016 -0.2906214574854207 -0.1196464393752299 0 0 0
20 1 1 3.289501150111974 1.195484079112725 -4.440892098500626e-16 0 0 0
21 1 1 2.4874649926124954 2.462218087523385 0.11964643937522945 0 0 0
22 1 1 1.228978593511077 3.277134665632698 0.2392928787504589 0 0 0
23 1 1 -0.2550255827642019 3.4906964852498676 0.3589393181256888 0 0 0
24 1 1 -1.6922325220077534 3.0637149168059485 0.47858575750091825 0 0 0
25 1 1 -2.8189145108254268 2.0745411494250594 0.5982321968761481 0 0 0
26 1 1 -3.4283252160902338 0.704688734633847 0.7178786362513776 0 0 0
27 1 1 -3.40863767160202 -0.7944741806601148 0.8375250756266075 0 0 0
28 1 1 -2.7634645450625985 -2.147850951109495 0.957171515001837 0 0 0
29 1 1 -1.611195212949063 -3.1070967132952303 1.0768179543770673 0 0 0
30 1 1 -0.1632712901568106 -3.4961897096425605 1.1964643937522967 0 0 0
31 1 1 1.3146129416488743 -3.2437313103352583 1.3161108331275266 0 0 0
32 1 1 2.5512654790947145 -2.396047673811942 1.435757272502756 0 0 0
33 1 1 3.3197603750131455 -1.1086888889551387 1.555403711877986 0 0 0
34 1 1 3.479078687648751 0.3821144921986636 1.6750501512532159 0 0 0
35 1 1 2.999985480023483 1.8027998002130667 1.7946965906284453 0 0 0
36 1 1 1.9703944357549423 2.8926710437839214 1.9143430300036752 0 0 0
37 1 1 0.57923568342918 3.4517366676851715 2.033989469378905 0 0 0
38 1 1 -0.9182129135500487 3.3774080365555372 2.153635908754135 0 0 0
39 1 1 -2.2471692875324933 2.6833244666217144 2.273282348129364 0 0 0
40 1 1 -2.2471692875324933 2.6833244666217144 3.243282348129364 0 0 0
41 1 1 -2.897148452754878 1.9155563794466806 3.4072140812275173 0 0 0
42 1 1 -3.047644849120493 1.141078656319869 3.6876836961192896 0 0 0
43 1 1 -2.5504996728854468 0.547442109996621 3.994717401525819 0 0 0
44 1 1 -1.4543769577137464 0.192756021740083 4.229819727495816 0 0 0
45 1 1 -2.959373324100563e-16 3.170502900780003e-17 4.317570569736835 0 0 0
46 1 1 1.4543769577137458 -0.1927560217400829 4.229819727495816 0 0 0
47 1 1 2.5504996728854463 -0.5474421099966209 3.994717401525819 0 0 0
48 1 1 3.047644849120493 -1.141078656319869 3.6876836961192896 0 0 0
49 1 1 2.897148452754878 -1.9155563794466801 3.4072140812275182 0 0 0
50 1 1 2.2471692875324933 -2.683324466621714 3.243282348129364 0 0 0
51 1 1 2.2471692875324933 -2.6833244666217144 2.273282348129364 0 0 0
52 1 1 0.9182129135500428 -3.3774080365555395 2.153635908754134 0 0 0
53 1 1 -0.57923568342918 -3.4517366676851715 2.033989469378905 0 0 0
54 1 1 -1.9703944357549423 -2.8926710437839214 1.9143430300036752 0 0 0
