Helical inhomogenous linear polymer

80 atoms
79 bonds

3 atom types
2 bond types

-2.6 2.6 xlo xhi
-2.6 2.6 ylo yhi
-6.76 6.76 zlo zhi

Atoms

1 1 2 7.960204194457797e-17 1.3 -6.75 0 0 0
2 1 1 7.960204194457797e-17 1.3 -4.75 0 0 0
3 1 1 -0.9192388155425117 0.9192388155425119 -4.625 0 0 0
4 1 1 -1.3 1.5920408388915593e-16 -4.5 0 0 0
5 1 1 -0.919238815542512 -0.9192388155425117 -4.375 0 0 0
6 1 1 -2.3880612583373386e-16 -1.3 -4.25 0 0 0
7 1 1 0.9192388155425117 -0.919238815542512 -4.125 0 0 0
8 1 1 1.3 -3.1840816777831187e-16 -4.0 0 0 0
9 1 1 0.919238815542512 0.9192388155425116 -3.875 0 0 0
10 1 1 3.980102097228898e-16 1.3 -3.75 0 0 0
11 1 1 -0.9192388155425107 0.9192388155425129 -3.625 0 0 0
12 1 1 -1.3 4.776122516674677e-16 -3.5 0 0 0
13 1 1 -0.9192388155425114 -0.9192388155425123 -3.375 0 0 0
14 1 1 -5.572142936120457e-16 -1.3 -3.25 0 0 0
15 1 1 0.9192388155425105 -0.9192388155425131 -3.125 0 0 0
16 1 1 1.3 -6.368163355566237e-16 -3.0 0 0 0
17 1 1 0.9192388155425114 0.9192388155425122 -2.875 0 0 0
18 1 1 7.164183775012016e-16 1.3 -2.75 0 0 0
19 1 1 -0.9192388155425104 0.9192388155425132 -2.625 0 0 0
20 1 1 -1.3 7.960204194457796e-16 -2.5 0 0 0
21 1 1 -0.9192388155425117 -0.919238815542512 -2.375 0 0 0
22 1 1 -3.184886352610683e-15 -1.3 -2.25 0 0 0
23 1 1 0.9192388155425103 -0.9192388155425133 -2.125 0 0 0
24 1 1 1.3 -9.552245033349355e-16 -2.0 0 0 0
25 1 1 0.9192388155425117 0.9192388155425119 -1.875 0 0 0
26 1 1 -1.274437345940812e-15 1.3 -1.75 0 0 0
27 1 1 -0.9192388155425103 0.9192388155425134 -1.625 0 0 0
28 1 1 -1.3 1.1144285872240915e-15 -1.5 0 0 0
29 1 1 -0.9192388155425117 -0.9192388155425119 -1.375 0 0 0
30 1 1 -3.503294520388995e-15 -1.3 -1.25 0 0 0
31 1 1 0.91923881554251 -0.9192388155425134 -1.125 0 0 0
32 1 1 1.3 -1.2736326711132475e-15 -1.0 0 0 0
33 1 1 0.919238815542512 0.9192388155425117 -0.875 0 0 0
34 1 1 -9.560291781625004e-16 1.3 -0.75 0 0 0
35 1 1 -0.91923881554251 0.9192388155425136 -0.625 0 0 0
36 1 1 -1.3 1.4328367550024033e-15 -0.5 0 0 0
