LAMMPS FENE chain data file
 
        6204  atoms
         224  bonds
         212  angles
           0  dihedrals
           0  impropers
 
           4  atom types
           2  bond types
           2  angle types
           0  dihedral types
           0  improper types
 
      -25.00000       25.00000 xlo xhi
      -25.00000       25.00000 ylo yhi
      -25.00000       25.00000 zlo zhi
 
Masses
 
  1  1.0
  2  1.0
  3  1.0
  4  1.0
 
Atoms
 
         1       1       1    0.0000    0.0000  -22.0000
         2       1       1    0.0000    0.0000  -21.5500
         3       1       1    0.0000    0.0000  -21.1000
         4       1       1    0.0000    0.0000  -20.6500
         5       1       1    0.0000    0.0000  -20.2000
         6       1       1    0.0000    0.0000  -19.7500
         7       1       1    0.0000    0.0000  -19.3000
         8       1       1    0.0000    0.0000  -18.8500
         9       1       1    0.0000    0.0000  -18.4000
        10       1       1    0.0000    0.0000  -17.9500
        11       1       1    0.0000    0.0000  -17.5000
        12       1       1    0.0000    0.0000  -17.0500
        13       1       1    0.0000    0.0000  -16.6000
        14       1       1    0.0000    0.0000  -16.1500
        15       1       1    0.0000    0.0000  -15.7000
        16       1       1    0.0000    0.0000  -15.2500
        17       1       1    0.0000    0.0000  -14.8000
        18       1       1    0.0000    0.0000  -14.3500
        19       1       1    0.0000    0.0000  -13.9000
        20       1       1    0.0000    0.0000  -13.4500
        21       1       1    0.0000    0.0000  -13.0000
        22       1       1    0.0000    0.0000  -12.5500
        23       1       1    0.0000    0.0000  -12.1000
        24       1       1    0.0000    0.0000  -11.6500
        25       1       1    0.0000    0.0000  -11.2000
        26       1       1    0.0000    0.0000  -10.7500
        27       1       1    0.0000    0.0000  -10.3000
        28       1       1    0.0000    0.0000   -9.8500
        29       1       1    0.0000    0.0000   -9.4000
        30       1       1    0.0000    0.0000   -8.9500
        31       1       1    0.0000    0.0000   -8.5000
        32       1       1    0.0000    0.0000   -8.0500
        33       1       1    0.0000    0.0000   -7.6000
        34       1       1    0.0000    0.0000   -7.1500
        35       1       1    0.0000    0.0000   -6.7000
        36       1       1    0.0000    0.0000   -6.2500
        37       1       1    0.0000    0.0000   -5.8000
        38       1       1    0.0000    0.0000   -5.3500
        39       1       1    0.0000    0.0000   -4.9000
        40       1       1    0.0000    0.0000   -4.4500
        41       1       1    0.0000    0.0000   -4.0000
        42       1       1    0.0000    0.0000   -3.5500
        43       1       1    0.0000    0.0000   -3.1000
        44       1       1    0.0000    0.0000   -2.6500
        45       1       1    0.0000    0.0000   -2.2000
        46       1       1    0.0000    0.0000   -1.7500
        47       1       1    0.0000    0.0000   -1.3000
        48       1       1    0.0000    0.0000   -0.8500
        49       1       1    0.0000    0.0000   -0.4000
        50       1       1    0.0000    0.0000    0.0500
        51       1       1    0.0000    0.0000    0.5000
        52       1       1    0.0000    0.0000    0.9500
        53       1       1    0.0000    0.0000    1.4000
        54       1       1    0.0000    0.0000    1.8500
        55       1       1    0.0000    0.0000    2.3000
        56       1       1    0.0000    0.0000    2.7500
        57       1       1    0.0000    0.0000    3.2000
        58       1       1    0.0000    0.0000    3.6500
        59       1       1    0.0000    0.0000    4.1000
        60       1       1    0.0000    0.0000    4.5500
        61       1       1    0.0000    0.0000    5.0000
        62       1       1    0.0000    0.0000    5.4500
        63       1       1    0.0000    0.0000    5.9000
        64       1       1    0.0000    0.0000    6.3500
        65       1       1    0.0000    0.0000    6.8000
        66       1       1    0.0000    0.0000    7.2500
        67       1       1    0.0000    0.0000    7.7000
        68       1       1    0.0000    0.0000    8.1500
        69       1       1    0.0000    0.0000    8.6000
        70       1       1    0.0000    0.0000    9.0500
        71       1       1    0.0000    0.0000    9.5000
        72       1       1    0.0000    0.0000    9.9500
        73       1       1    0.0000    0.0000   10.4000
        74       1       1    0.0000    0.0000   10.8500
        75       1       1    0.0000    0.0000   11.3000
        76       1       1    0.0000    0.0000   11.7500
        77       1       1    0.0000    0.0000   12.2000
        78       1       1    0.0000    0.0000   12.6500
        79       1       1    0.0000    0.0000   13.1000
        80       1       1    0.0000    0.0000   13.5500
        81       1       1    0.0000    0.0000   14.0000
        82       1       1    0.0000    0.0000   14.4500
        83       1       1    0.0000    0.0000   14.9000
        84       1       1    0.0000    0.0000   15.3500
        85       1       1    0.0000    0.0000   15.8000
        86       1       1    0.0000    0.0000   16.2500
        87       1       1    0.0000    0.0000   16.7000
        88       1       1    0.0000    0.0000   17.1500
        89       1       1    0.0000    0.0000   17.6000
        90       1       1    0.0000    0.0000   18.0500
        91       1       1    0.0000    0.0000   18.5000
        92       1       1    0.0000    0.0000   18.9500
        93       1       1    0.0000    0.0000   19.4000
        94       1       1    0.0000    0.0000   19.8500
        95       1       1    0.0000    0.0000   20.3000
        96       1       1    0.0000    0.0000   20.7500
        97       1       1    0.0000    0.0000   21.2000
        98       1       1    0.0000    0.0000   21.6500
        99       1       1    0.0000    0.0000   22.1000
       100       1       1    0.0000    0.0000   22.5500
       101       1       1    0.0000    0.5000   22.1000
       102       1       1    0.0000    0.5000   21.6500
       103       1       1    0.0000    0.5000   21.2000
       104       1       1    0.0000    0.5000   20.7500
       105       1       1    0.0000    0.5000   20.3000
       106       1       1    0.0000    0.5000   19.8500
       107       1       1    0.0000    0.5000   19.4000
       108       1       1    0.0000    0.5000   18.9500
       109       1       1    0.0000    0.5000   18.5000
       110       1       1    0.0000    0.5000   18.0500
       111       1       1    0.0000    0.5000   17.6000
       112       1       1    0.0000    0.5000   17.1500
       113       1       1    0.0000    0.5000   16.7000
       114       1       1    0.0000    0.5000   16.2500
       115       1       1    0.0000    0.5000   15.8000
       116       1       1    0.0000    0.5000   15.3500
       117       1       1    0.0000    0.5000   14.9000
       118       1       1    0.0000    0.5000   14.4500
       119       1       1    0.0000    0.5000   14.0000
       120       1       1    0.0000    0.5000   13.5500
       121       1       1    0.0000    0.5000   13.1000
       122       1       1    0.0000    0.5000   12.6500
       123       1       1    0.0000    0.5000   12.2000
       124       1       1    0.0000    0.5000   11.7500
       125       1       1    0.0000    0.5000   11.3000
       126       1       1    0.0000    0.5000   10.8500
       127       1       1    0.0000    0.5000   10.4000
       128       1       1    0.0000    0.5000    9.9500
       129       1       1    0.0000    0.5000    9.5000
       130       1       1    0.0000    0.5000    9.0500
       131       1       1    0.0000    0.5000    8.6000
       132       1       1    0.0000    0.5000    8.1500
       133       1       1    0.0000    0.5000    7.7000
       134       1       1    0.0000    0.5000    7.2500
       135       1       1    0.0000    0.5000    6.8000
       136       1       1    0.0000    0.5000    6.3500
       137       1       1    0.0000    0.5000    5.9000
       138       1       1    0.0000    0.5000    5.4500
       139       1       1    0.0000    0.5000    5.0000
       140       1       1    0.0000    0.5000    4.5500
       141       1       1    0.0000    0.5000    4.1000
       142       1       1    0.0000    0.5000    3.6500
       143       1       1    0.0000    0.5000    3.2000
       144       1       1    0.0000    0.5000    2.7500
       145       1       1    0.0000    0.5000    2.3000
       146       1       1    0.0000    0.5000    1.8500
       147       1       1    0.0000    0.5000    1.4000
       148       1       1    0.0000    0.5000    0.9500
       149       1       1    0.0000    0.5000    0.5000
       150       1       1    0.0000    0.5000    0.0500
       151       1       1    0.0000    0.5000   -0.4000
       152       1       1    0.0000    0.5000   -0.8500
       153       1       1    0.0000    0.5000   -1.3000
       154       1       1    0.0000    0.5000   -1.7500
       155       1       1    0.0000    0.5000   -2.2000
       156       1       1    0.0000    0.5000   -2.6500
       157       1       1    0.0000    0.5000   -3.1000
       158       1       1    0.0000    0.5000   -3.5500
       159       1       1    0.0000    0.5000   -4.0000
       160       1       1    0.0000    0.5000   -4.4500
       161       1       1    0.0000    0.5000   -4.9000
       162       1       1    0.0000    0.5000   -5.3500
